pdf_id,dept,from_url,pdf_url
19180,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2016_water_and_sewer_projects/May2016.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2016construction/may_2016/20160509_Division_Astor_02w.pdf
4616,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2005_august_job_ordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2005JOC/2005_AugustJOC/6072_73.pdf
13178,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/plans_of_operation.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/PlansofOperation/planofoperationrockslakeview.pdf
5654,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2007_january_jobordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2007JOC/2007_JanuaryJOC/9534_58.pdf
6955,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2010_january_jobordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2010JOC/2010_JanuaryJOC/15034_54.pdf
5921,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2007_pre-bid_conferenceattendeesjanuarythrujune.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2007PreBids/PreBid40762.pdf
10733,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/ao_-_lobbyist.html,https://www.cityofchicago.org/dam/city/depts/ethics/general/AO_Lobby/90042.A.pdf
14301,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/current_flu_situationinchicago2011.html,https://www.cityofchicago.org/dam/city/depts/cdph/H1N1_swine_flu/FluUpdate/FluUpdateWeek05Feb82013.pdf
18715,Department of Innovation and Technology,https://www.cityofchicago.org/city/en/depts/doit/supp_info/list_of_contractors.html,https://www.cityofchicago.org/content/dam/city/depts/doit/general/contractor_reports/2014/05_May2014.pdf
13199,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/plans_of_operation.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/PlansofOperation/planofopperationdeuelzelm.pdf
25898,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/DIR-OF-WATER-QUALITY-SURVEILLANCE_5647.pdf
21877,Department of Transportation,https://www.cityofchicago.org/city/en/depts/cdot/supp_info/regulations_for_constructioninthepublicway.html,https://www.cityofchicago.org/content/dam/city/depts/cdot/Construction%20Guidelines/2016/2016_CDOT_Rules_and_Regs_112316.pdf
25051,Chicago Police Board,https://www.cityofchicago.org/city/en/depts/cpb/auto_generated/police_discipline_archives.html,https://www.cityofchicago.org/content/dam/city/depts/cpb/PoliceDiscipline/13SR2317.pdf
1504,Department of Family & Support Services,https://www.cityofchicago.org/city/en/depts/fss/provdrs/senior.html,https://www.cityofchicago.org/content/dam/city/depts/fss/supp_info/SeniorServices/RCWinter2018Brochure.pdf
18498,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/lasalle_central_tif.html,https://www.cityofchicago.org/dam/city/depts/dcd/tif/plans/T_147_LaSalleCentralRDPORD.pdf
15790,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2010.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/10reports/T_153_ElstonArmstrongAR10.pdf
14073,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/consumer_confidancereports.html,https://www.cityofchicago.org/content/dam/city/depts/water/ConsumerConfidenceReports/2012_WaterQualityReport.pdf
14620,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/ten-year_tif_districtstatusreports.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_117_47thAshland_10YR.pdf
17692,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/health_welfare_services3400series.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/HealthWelfare/3400_Public_Health_Series/3499_ANIMAL_CARE_AIDE_I.pdf
8346,Office of Budget and Management,https://www.cityofchicago.org/city/en/depts/obm/supp_info/annual-budget-recommendations---documents/2013BudgetHearingDepartmentResponses.html,https://www.cityofchicago.org/content/dam/city/depts/obm/supp_info/2013%20Budget/2013BudgetHearingMaterials/StreetsandSan_Response2013.pdf
17493,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/harlem_industrialparktif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/plans/T_148_HarlemRDPORD.pdf
17979,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2016_water_and_sewer_projects/January2016.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2016construction/jan_2016/20160104_Rhodes_20w.pdf
6885,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2010_april_job_ordercontractejoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2010JOC/2010AprilJOC/15035rel32.pdf
4088,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2003_september_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2003BidTabs/Sep/9-4-035948RFQ718.pdf
23051,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/view_statements_offinancialinterestsforcandidatestoelectedoffice.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Candidate_FIS/2014/Bolden-Norman-cand.pdf
21215,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/taxi_industry_notices.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/publicvehicleinfo/publicvehicleindustrynotices/publicvehicleindustrynotice14037.pdf
27549,None,http://climatechange.cityofchicago.org/climate-impacts/climate-change-impacts-state,http://climatechange.cityofchicago.org/sites/production/files/2016-09/documents/climate-change-ga.pdf
2924,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2001_may_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2001BidTabs/May/PE05470001.5.15.01.pdf
6824,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2009_prebid_conferenceattendees-julythrudecember.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2009PreBids/PreBid74464.pdf
2726,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2001_july_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2001BidTabs/Jul/B09366219.7.27.01.pdf
26988,None,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionnovember122005/trucks1301_1329.html,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionnovember122005/Lot1311.pdf
11602,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2017_water_sewer_main_projects/April2017.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2017construction/apr_2017/20170425_Talman_Altgeldpt2_01w.pdf
12729,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/chicago_developmentfund.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/supp_info/agendas/CDFGoverningBoardAgenda14Jan2015.pdf
186,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/provdrs/contract/svcs/current_bid_opportunities.html,https://www.cityofchicago.org/content/dam/city/depts/dps/ContractAdministration/Addendum/2017Addendum/Spec389009Addendum2.pdf
15847,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2010.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/10reports/T_069_PulaskiAR10.pdf
18143,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2014-water-and-sewer-main-projects/july2014.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2014constructionRpts/July/20140703_George_32w.pdf
16303,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district-annual-reports--2013-.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/13reports/T_095_MidwestAR13.pdf
18804,Department of Innovation and Technology,https://www.cityofchicago.org/city/en/depts/doit/supp_info/list_of_contractors.html,https://www.cityofchicago.org/content/dam/city/depts/doit/general/contractor_reports/2007/11_November2007.pdf
2708,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2001_january_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2001BidTabs/Jan/C906000008.1.9.01.pdf
14908,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2005.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/05reports/T_091_PetersonPulaskiAR05.pdf
9221,Commission on Human Relations,https://www.cityofchicago.org/city/en/depts/cchr/supp_info/2016Rulings.html,https://www.cityofchicago.org/content/dam/city/depts/cchr/AdjSupportingInfo/AdjDecisions/2017Rulings/14H077Apr142016.pdf
24504,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/provdrs/reg/svcs/vies_non-requireddisclosures2.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Disclosures-Not-Required/2014/BolandM-010814NR.pdf
1293,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/provdrs/consumer.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/Outreach%20and%20Education/vacationrentalfacts20140801.pdf
22044,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2015_water_and_sewer_projects/september2015.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2015construction/September%202015/20150917_Wolcott_47w.pdf
5273,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2006_may_job_ordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2006JOC/2006_MayJOC/8634_10.pdf
21224,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/taxi_industry_notices.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/publicvehicleinfo/publicvehicleindustrynotices/navypiereventthesmartjewleryshow14025.pdf
23782,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/zba-decision---1987-present.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Administrative_Reviews_and_Approvals/Publications/ZBAsignedresolutions/2000_10OCT_signed_resolutions_OCR.pdf
16072,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2012.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/12reports/T_008_95thStonyIslandAR12.pdf
8070,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2012_water_and_sewermainprojects.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2012cnstRpts/july/20120723_Deming_43w.pdf
13213,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/plans_of_operation.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/PlansofOperation/1412WMorse.pdf
23902,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/zba-decision---1987-present.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Administrative_Reviews_and_Approvals/Publications/ZBAsignedresolutions/1990_07JUL_signed_resolutions_OCR.pdf
10956,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/ao_-_postemploy.html,https://www.cityofchicago.org/dam/city/depts/ethics/general/AO_PostEmploy/92020.A.pdf
7385,None,https://www.cityofchicago.org/city/en/narr/foia/transition_memo.html,https://www.cityofchicago.org/content/dam/city/narr/Transition Reports/CHA.pdf
8172,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2012_water_and_sewermainprojects.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2012cnstRpts/may/20120514_HarlemCoyleLunt_41w.pdf
3801,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2003_job_order_contractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2003JOC/2003_JulyJOC/T26463_38.pdf
6789,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2009_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2009PreBids/PreBid71847.pdf
420,Department of Transportation,https://www.cityofchicago.org/city/en/depts/cdot/provdrs/construction_information/svcs/online-permit-portal.html,https://www.cityofchicago.org/content/dam/city/depts/cdot/Hansen8/FAQ/CDOT_Occupy_ROW_Permit_Traffic_Light_Pole_Use.pdf
2523,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2001_april_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2001BidTabs/Apr/C720000003.4.2.01.pdf
25712,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/CHIEF-FILTRATION-ENGINEER_5517.pdf
26325,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/PROGRAM-COORD---SPECIAL-EVENTS_1778.pdf
25472,Department of Cultural Affairs and Special Events,https://www.cityofchicago.org/city/en/depts/dca/culgrants/historical-information/recent-grants.html,https://www.cityofchicago.org/content/dam/city/depts/dca/Grants/CityArtsGranteeList15.pdf
